kappa,omega,psi,delta_x,delta_y,R,logit_R
0.0441041804180418,0.005961367355845394,0.5235987755982988,0.025,0.014433756729740644,4.4040512811464285e-10,-13.815509557963773
0.046104370437043705,0.006514342149167757,0.5235987755982988,0.025,0.014433756729740644,4.812573281622517e-10,-13.815509557963773
0.04810456045604561,0.007091839111439267,0.5235987755982988,0.025,0.014433756729740644,5.239212013040073e-10,-13.815509557963773
0.050104750475047505,0.0076938582426599195,0.5235987755982988,0.025,0.014433756729740644,5.683967513440393e-10,-13.815509557963773
0.05210494049404941,0.008320399542829721,0.5235987755982988,0.025,0.014433756729740644,6.146839820820818e-10,-13.815509557963773
0.054105130513051304,0.008971463011948667,0.5235987755982988,0.025,0.014433756729740644,6.62782897313483e-10,-13.815509557963773
0.05610532053205321,0.009647048650016761,0.5235987755982988,0.025,0.014433756729740644,7.126935008292198e-10,-13.815509557963773
0.0581055105510551,0.010347156457033999,0.5235987755982988,0.025,0.014433756729740644,7.644157964159097e-10,-13.815509557963773
0.06010570057005701,0.011071786433000386,0.5235987755982988,0.025,0.014433756729740644,8.179497878558266e-10,-13.815509557963773
0.0621058905890589,0.011820938577915916,0.5235987755982988,0.025,0.014433756729740644,8.73295478926912e-10,-13.815509557963773
0.0641060806080608,0.012594612891780595,0.5235987755982988,0.025,0.014433756729740644,9.304528734027915e-10,-13.815509557963773
0.0661062706270627,0.013392809374594418,0.5235987755982988,0.025,0.014433756729740644,9.894219750527912e-10,-13.815509557963773
0.06810646064606461,0.014215528026357394,0.5235987755982988,0.025,0.014433756729740644,1.0502027876419514e-09,-13.815509557963773
0.07010665066506651,0.015062768847069507,0.5235987755982988,0.025,0.014433756729740644,1.11279531493104e-09,-13.815509557963773
0.0721068406840684,0.01593453183673077,0.5235987755982988,0.025,0.014433756729740644,1.1771995606765797e-09,-13.815509557963773
0.0741070307030703,0.016830816995341176,0.5235987755982988,0.025,0.014433756729740644,1.2434155286308486e-09,-13.815509557963773
0.07610722072207221,0.017751624322900734,0.5235987755982988,0.025,0.014433756729740644,1.3114432225419176e-09,-13.815509557963773
0.07810741074107411,0.018696953819409435,0.5235987755982988,0.025,0.014433756729740644,1.38128264615365e-09,-13.815509557963773
0.080107600760076,0.01966680548486728,0.5235987755982988,0.025,0.014433756729740644,1.4529338032057331e-09,-13.815509557963773
0.08210779077907791,0.02066117931927428,0.5235987755982988,0.025,0.014433756729740644,1.5263966974336893e-09,-13.815509557963773
0.08410798079807981,0.02168007532263042,0.5235987755982988,0.025,0.014433756729740644,1.6016713325689035e-09,-13.815509557963773
0.0861081708170817,0.0227234934949357,0.5235987755982988,0.025,0.014433756729740644,1.6787577123386336e-09,-13.815509557963773
0.0881083608360836,0.023791433836190132,0.5235987755982988,0.025,0.014433756729740644,1.7576558404660414e-09,-13.815509557963773
0.09010855085508551,0.02488389634639372,0.5235987755982988,0.025,0.014433756729740644,1.838365720670208e-09,-13.815509557963773
0.09210874087408741,0.02600088102554644,0.5235987755982988,0.025,0.014433756729740644,1.920887356666153e-09,-13.815509557963773
0.0941089308930893,0.027142387873648307,0.5235987755982988,0.025,0.014433756729740644,2.00522075216486e-09,-13.815509557963773
0.09610912091209121,0.028308416890699333,0.5235987755982988,0.025,0.014433756729740644,2.0913659108733048e-09,-13.815509557963773
0.09810931093109311,0.029498968076699494,0.5235987755982988,0.025,0.014433756729740644,2.1793228364944707e-09,-13.815509557963773
0.100109500950095,0.0307140414316488,0.5235987755982988,0.025,0.014433756729740644,2.2690915327273692e-09,-13.815509557963773
0.1021096909690969,0.03195363695554725,0.5235987755982988,0.025,0.014433756729740644,2.360672003267075e-09,-13.815509557963773
0.10410988098809881,0.03321775464839487,0.5235987755982988,0.025,0.014433756729740644,2.4540642518047483e-09,-13.815509557963773
0.10611007100710071,0.03450639451019161,0.5235987755982988,0.025,0.014433756729740644,2.549268282027639e-09,-13.815509557963773
0.1081102610261026,0.0358195565409375,0.5235987755982988,0.025,0.014433756729740644,2.646284097619154e-09,-13.815509557963773
0.1101104510451045,0.037157240740632536,0.5235987755982988,0.025,0.014433756729740644,2.7451117022588437e-09,-13.815509557963773
0.11211064106410641,0.03851944710927673,0.5235987755982988,0.025,0.014433756729740644,2.84575109962245e-09,-13.815509557963773
0.11411083108310831,0.03990617564687006,0.5235987755982988,0.025,0.014433756729740644,2.948202293381918e-09,-13.815509557963773
0.1161110211021102,0.04131742635341254,0.5235987755982988,0.025,0.014433756729740644,3.0524652872054524e-09,-13.815509557963773
0.11811121112111211,0.04275319922890417,0.5235987755982988,0.025,0.014433756729740644,3.158540084757512e-09,-13.815509557963773
0.12011140114011401,0.04421349427334494,0.5235987755982988,0.025,0.014433756729740644,3.2664266896988502e-09,-13.815509557963773
0.1221115911591159,0.04569831148673486,0.5235987755982988,0.025,0.014433756729740644,3.376125105686552e-09,-13.815509557963773
0.1241117811781178,0.04720765086907392,0.5235987755982988,0.025,0.014433756729740644,3.487635336374067e-09,-13.815509557963773
0.1261119711971197,0.04874151242036213,0.5235987755982988,0.025,0.014433756729740644,3.6009573854112152e-09,-13.815509557963773
0.1281121612161216,0.05029989614059947,0.5235987755982988,0.025,0.014433756729740644,3.7160912564442413e-09,-13.815509557963773
0.1301123512351235,0.05188280202978598,0.5235987755982988,0.025,0.014433756729740644,3.833036953115835e-09,-13.815509557963773
0.1321125412541254,0.05349023008792163,0.5235987755982988,0.025,0.014433756729740644,3.951794479065175e-09,-13.815509557963773
0.13411273127312728,0.05512218031500642,0.5235987755982988,0.025,0.014433756729740644,4.072363837927931e-09,-13.815509557963773
0.1361129212921292,0.05677865271104038,0.5235987755982988,0.025,0.014433756729740644,4.1947450333363385e-09,-13.815509557963773
0.1381131113111311,0.058459647276023465,0.5235987755982988,0.025,0.014433756729740644,4.318938068919192e-09,-13.815509557963773
0.140113301330133,0.06016516400995569,0.5235987755982988,0.025,0.014433756729740644,4.444942948301905e-09,-13.815509557963773
0.1421134913491349,0.06189520291283707,0.5235987755982988,0.025,0.014433756729740644,4.5727596751065456e-09,-13.815509557963773
0.1441136813681368,0.06364976398466758,0.5235987755982988,0.025,0.014433756729740644,4.702388252951836e-09,-13.815509557963773
0.1461138713871387,0.06542884722544726,0.5235987755982988,0.025,0.014433756729740644,4.8338286854532394e-09,-13.815509557963773
0.14811406140614058,0.06723245263517608,0.5235987755982988,0.025,0.014433756729740644,4.9670809762229564e-09,-13.815509557963773
0.1501142514251425,0.06906058021385407,0.5235987755982988,0.025,0.014433756729740644,5.102145128869966e-09,-13.815509557963773
0.1521144414441444,0.07091322996148117,0.5235987755982988,0.025,0.014433756729740644,5.239021147000077e-09,-13.815509557963773
0.1541146314631463,0.07279040187805742,0.5235987755982988,0.025,0.014433756729740644,5.377709034215967e-09,-13.815509557963773
0.1561148214821482,0.07469209596358282,0.5235987755982988,0.025,0.014433756729740644,5.518208794117193e-09,-13.815509557963773
0.1581150115011501,0.07661831221805737,0.5235987755982988,0.025,0.014433756729740644,5.66052043030027e-09,-13.815509557963773
0.160115201520152,0.07856905064148106,0.5235987755982988,0.025,0.014433756729740644,5.804643946358645e-09,-13.815509557963773
0.16211539153915389,0.0805443112338539,0.5235987755982988,0.025,0.014433756729740644,5.950579345882841e-09,-13.815509557963773
0.1641155815581558,0.08254409399517591,0.5235987755982988,0.025,0.014433756729740644,6.0983266324603714e-09,-13.815509557963773
0.1661157715771577,0.08456839892544704,0.5235987755982988,0.025,0.014433756729740644,6.247885809675879e-09,-13.815509557963773
0.1681159615961596,0.08661722602466733,0.5235987755982988,0.025,0.014433756729740644,6.399256881111125e-09,-13.815509557963773
0.1701161516151615,0.08869057529283673,0.5235987755982988,0.025,0.014433756729740644,6.55243985034505e-09,-13.815509557963773
0.1721163416341634,0.0907884467299553,0.5235987755982988,0.025,0.014433756729740644,6.707434720953795e-09,-13.815509557963773
0.1741165316531653,0.09291084033602302,0.5235987755982988,0.025,0.014433756729740644,6.864241496510806e-09,-13.815509557963773
0.1761167216721672,0.09505775611103988,0.5235987755982988,0.025,0.014433756729740644,7.0228601805867604e-09,-13.815509557963773
0.1781169116911691,0.09722919405500592,0.5235987755982988,0.025,0.014433756729740644,7.183290776749734e-09,-13.815509557963773
0.180117101710171,0.0994251541679211,0.5235987755982988,0.025,0.014433756729740644,7.345533288565154e-09,-13.815509557963773
0.1821172917291729,0.10164563644978539,0.5235987755982988,0.025,0.014433756729740644,7.509587719595892e-09,-13.815509557963773
0.1841174817481748,0.10389064090059881,0.5235987755982988,0.025,0.014433756729740644,7.675454073402287e-09,-13.815509557963773
0.1861176717671767,0.1061601675203614,0.5235987755982988,0.025,0.014433756729740644,7.843132353542227e-09,-13.815509557963773
0.1881178617861786,0.10845421630907316,0.5235987755982988,0.025,0.014433756729740644,8.012622563571135e-09,-13.815509557963773
0.1901180518051805,0.11077278726673405,0.5235987755982988,0.025,0.014433756729740644,8.183924707042056e-09,-13.815509557963773
0.1921182418241824,0.11311588039334411,0.5235987755982988,0.025,0.014433756729740644,8.357038787505686e-09,-13.815509557963773
0.1941184318431843,0.11548349568890327,0.5235987755982988,0.025,0.014433756729740644,8.531964808510423e-09,-13.815509557963773
0.1961186218621862,0.1178756331534116,0.5235987755982988,0.025,0.014433756729740644,8.708702773602442e-09,-13.815509557963773
0.1981188118811881,0.12029229278686908,0.5235987755982988,0.025,0.014433756729740644,8.887252686325707e-09,-13.815509557963773
0.20011900190019,0.12273347458927568,0.5235987755982988,0.025,0.014433756729740644,9.067614550222003e-09,-13.815509557963773
0.2021191919191919,0.12519917856063145,0.5235987755982988,0.025,0.014433756729740644,9.249788368831051e-09,-13.815509557963773
0.2041193819381938,0.12768940470093637,0.5235987755982988,0.025,0.014433756729740644,9.4337741456905e-09,-13.815509557963773
0.20611957195719569,0.13020415301019042,0.5235987755982988,0.025,0.014433756729740644,9.61957188433601e-09,-13.815509557963773
0.2081197619761976,0.13274342348839366,0.5235987755982988,0.025,0.014433756729740644,9.807181588301277e-09,-13.815509557963773
0.2101199519951995,0.135307216135546,0.5235987755982988,0.025,0.014433756729740644,9.996603261118087e-09,-13.815509557963773
0.2121201420142014,0.13789553095164747,0.5235987755982988,0.025,0.014433756729740644,1.0187836906316392e-08,-13.815509557963773
0.2141203320332033,0.1405083679366981,0.5235987755982988,0.025,0.014433756729740644,1.0380882527424362e-08,-13.815509557963773
0.2161205220522052,0.1431457270906979,0.5235987755982988,0.025,0.014433756729740644,1.0575740127968382e-08,-13.815509557963773
0.2181207120712071,0.14580760841364684,0.5235987755982988,0.025,0.014433756729740644,1.0772409711473176e-08,-13.815509557963773
0.220120902090209,0.1484940119055449,0.5235987755982988,0.025,0.014433756729740644,1.0970891281461803e-08,-13.815509557963773
0.2221210921092109,0.15120493756639217,0.5235987755982988,0.025,0.014433756729740644,1.1171184841455783e-08,-13.815509557963773
0.2241212821282128,0.15394038539618854,0.5235987755982988,0.025,0.014433756729740644,1.1373290394975047e-08,-13.815509557963773
0.2261214721472147,0.15670035539493407,0.5235987755982988,0.025,0.014433756729740644,1.1577207945538088e-08,-13.815509557963773
0.2281216621662166,0.1594848475626287,0.5235987755982988,0.025,0.014433756729740644,1.1782937496661951e-08,-13.815509557963773
0.2301218521852185,0.16229386189927253,0.5235987755982988,0.025,0.014433756729740644,1.1990479051862367e-08,-13.815509557963773
0.2321220422042204,0.16512739840486548,0.5235987755982988,0.025,0.014433756729740644,1.2199832614653724e-08,-13.815509557963773
0.2341222322232223,0.1679854570794076,0.5235987755982988,0.025,0.014433756729740644,1.2410998188549149e-08,-13.815509557963773
0.2361224222422242,0.17086803792289887,0.5235987755982988,0.025,0.014433756729740644,1.262397577706058e-08,-13.815509557963773
0.2381226122612261,0.17377514093533927,0.5235987755982988,0.025,0.014433756729740644,1.2838765383698859e-08,-13.815509557963773
0.240122802280228,0.1767067661167288,0.5235987755982988,0.025,0.014433756729740644,1.3055367011973714e-08,-13.815509557963773
0.2421229922992299,0.17966291346706748,0.5235987755982988,0.025,0.014433756729740644,1.3273780665393837e-08,-13.815509557963773
0.2441231823182318,0.18264358298635533,0.5235987755982988,0.025,0.014433756729740644,1.3494006347467002e-08,-13.815509557963773
0.2461233723372337,0.1856487746745923,0.5235987755982988,0.025,0.014433756729740644,1.3716044061700101e-08,-13.815509557963773
0.2481235623562356,0.1886784885317784,0.5235987755982988,0.025,0.014433756729740644,1.3939893811599104e-08,-13.815509557963773
0.2501237523752375,0.19173272455791365,0.5235987755982988,0.025,0.014433756729740644,1.4165555600669297e-08,-13.815509557963773
0.2521239423942394,0.19481148275299814,0.5235987755982988,0.025,0.014433756729740644,1.43930294324152e-08,-13.815509557963773
0.2541241324132413,0.19791476311703166,0.5235987755982988,0.025,0.014433756729740644,1.4622315310340657e-08,-13.815509557963773
0.2561243224322432,0.2010425656500144,0.5235987755982988,0.025,0.014433756729740644,1.4853413237948995e-08,-13.815509557963773
0.2581245124512451,0.20419489035194632,0.5235987755982988,0.025,0.014433756729740644,1.5086323218742957e-08,-13.815509557963773
0.260124702470247,0.20737173722282726,0.5235987755982988,0.025,0.014433756729740644,1.5321045256224796e-08,-13.815509557963773
0.2621248924892489,0.21057310626265746,0.5235987755982988,0.025,0.014433756729740644,1.5557579353896477e-08,-13.815509557963773
0.2641250825082508,0.2137989974714367,0.5235987755982988,0.025,0.014433756729740644,1.5795925515259476e-08,-13.815509557963773
0.2661252725272527,0.2170494108491652,0.5235987755982988,0.025,0.014433756729740644,1.6036083743815113e-08,-13.815509557963773
0.2681254625462546,0.22032434639584272,0.5235987755982988,0.025,0.014433756729740644,1.6278054043064428e-08,-13.815509557963773
0.2701256525652565,0.2236238041114695,0.5235987755982988,0.025,0.014433756729740644,1.6521836416508396e-08,-13.815509557963773
0.2721258425842584,0.22694778399604543,0.5235987755982988,0.025,0.014433756729740644,1.6767430867647852e-08,-13.815509557963773
0.2741260326032603,0.2302962860495704,0.5235987755982988,0.025,0.014433756729740644,1.7014837399983633e-08,-13.815509557963773
0.2761262226222622,0.23366931027204463,0.5235987755982988,0.025,0.014433756729740644,1.7264056017016686e-08,-13.815509557963773
0.2781264126412641,0.23706685666346788,0.5235987755982988,0.025,0.014433756729740644,1.751508672224801e-08,-13.815509557963773
0.280126602660266,0.24048892522384038,0.5235987755982988,0.025,0.014433756729740644,1.776792951917885e-08,-13.815509557963773
0.2821267926792679,0.24393551595316196,0.5235987755982988,0.025,0.014433756729740644,1.8022584411310694e-08,-13.815509557963773
0.2841269826982698,0.24740662885143275,0.5235987755982988,0.025,0.014433756729740644,1.827905140214544e-08,-13.815509557963773
0.2861271727172717,0.2509022639186527,0.5235987755982988,0.025,0.014433756729740644,1.853733049518522e-08,-13.815509557963773
0.2881273627362736,0.25442242115482167,0.5235987755982988,0.025,0.014433756729740644,1.8797421693932812e-08,-13.815509557963773
0.2901275527552755,0.25796710055993993,0.5235987755982988,0.025,0.014433756729740644,1.9059325001891487e-08,-13.815509557963773
0.2921277427742774,0.26153630213400725,0.5235987755982988,0.025,0.014433756729740644,1.9323040422565074e-08,-13.815509557963773
0.2941279327932793,0.2651300258770238,0.5235987755982988,0.025,0.014433756729740644,1.958856795945814e-08,-13.815509557963773
0.2961281228122812,0.26874827178898936,0.5235987755982988,0.025,0.014433756729740644,1.985590761607602e-08,-13.815509557963773
0.2981283128312831,0.2723910398699042,0.5235987755982988,0.025,0.014433756729740644,2.012505939592489e-08,-13.815509557963773
0.30012850285028503,0.27605833011976816,0.5235987755982988,0.025,0.014433756729740644,2.0396023302511792e-08,-13.815509557963773
0.3021286928692869,0.27975014253858116,0.5235987755982988,0.025,0.014433756729740644,2.0668799339344755e-08,-13.815509557963773
0.3041288828882888,0.28346647712634343,0.5235987755982988,0.025,0.014433756729740644,2.0943387509932918e-08,-13.815509557963773
0.3061290729072907,0.28720733388305475,0.5235987755982988,0.025,0.014433756729740644,2.1219787817786483e-08,-13.815509557963773
0.3081292629262926,0.2909727128087153,0.5235987755982988,0.025,0.014433756729740644,2.149800026641688e-08,-13.815509557963773
0.3101294529452945,0.2947626139033249,0.5235987755982988,0.025,0.014433756729740644,2.1778024859336868e-08,-13.815509557963773
0.3121296429642964,0.2985770371668837,0.5235987755982988,0.025,0.014433756729740644,2.2059861600060503e-08,-13.815509557963773
0.31412983298329833,0.3024159825993918,0.5235987755982988,0.025,0.014433756729740644,2.2343510492103263e-08,-13.815509557963773
0.3161300230023002,0.3062794502008488,0.5235987755982988,0.025,0.014433756729740644,2.262897153898219e-08,-13.815509557963773
0.3181302130213021,0.3101674399712551,0.5235987755982988,0.025,0.014433756729740644,2.291624474421589e-08,-13.815509557963773
0.320130403040304,0.31407995191061044,0.5235987755982988,0.025,0.014433756729740644,2.3205330111324664e-08,-13.815509557963773
0.3221305930593059,0.31801698601891504,0.5235987755982988,0.025,0.014433756729740644,2.349622764383051e-08,-13.815509557963773
0.3241307830783078,0.3219785422961686,0.5235987755982988,0.025,0.014433756729740644,2.3788937345257288e-08,-13.815509557963773
0.3261309730973097,0.32596462074237154,0.5235987755982988,0.025,0.014433756729740644,2.4083459219130767e-08,-13.815509557963773
0.32813116311631163,0.32997522135752355,0.5235987755982988,0.025,0.014433756729740644,2.437979326897867e-08,-13.815509557963773
0.3301313531353135,0.33401034414162456,0.5235987755982988,0.025,0.014433756729740644,2.4677939498330806e-08,-13.815509557963773
0.3321315431543154,0.3380699890946749,0.5235987755982988,0.025,0.014433756729740644,2.4977897910719142e-08,-13.815509557963773
0.3341317331733173,0.3421541562166743,0.5235987755982988,0.025,0.014433756729740644,2.527966850967789e-08,-13.815509557963773
0.3361319231923192,0.3462628455076229,0.5235987755982988,0.025,0.014433756729740644,2.5583251298743503e-08,-13.815509557963773
0.3381321132113211,0.3503960569675205,0.5235987755982988,0.025,0.014433756729740644,2.5888646281454908e-08,-13.815509557963773
0.340132303230323,0.35455379059636744,0.5235987755982988,0.025,0.014433756729740644,2.6195853461353503e-08,-13.815509557963773
0.34213249324932493,0.3587360463941635,0.5235987755982988,0.025,0.014433756729740644,2.650487284198315e-08,-13.815509557963773
0.3441326832683268,0.3629428243609086,0.5235987755982988,0.025,0.014433756729740644,2.6815704426890492e-08,-13.815509557963773
0.3461328732873287,0.3671741244966029,0.5235987755982988,0.025,0.014433756729740644,2.712834821962483e-08,-13.815509557963773
0.3481330633063306,0.37142994680124625,0.5235987755982988,0.025,0.014433756729740644,2.7442804223738244e-08,-13.815509557963773
0.3501332533253325,0.3757102912748389,0.5235987755982988,0.025,0.014433756729740644,2.7759072442785895e-08,-13.815509557963773
0.3521334433443344,0.3800151579173806,0.5235987755982988,0.025,0.014433756729740644,2.807715288032569e-08,-13.815509557963773
0.3541336333633363,0.38434454672887153,0.5235987755982988,0.025,0.014433756729740644,2.839704553991872e-08,-13.815509557963773
0.35613382338233823,0.38869845770931155,0.5235987755982988,0.025,0.014433756729740644,2.87187504251293e-08,-13.815509557963773
0.3581340134013401,0.3930768908587007,0.5235987755982988,0.025,0.014433756729740644,2.9042267539524917e-08,-13.815509557963773
0.360134203420342,0.397479846177039,0.5235987755982988,0.025,0.014433756729740644,2.9367596886676437e-08,-13.815509557963773
0.3621343934393439,0.40190732366432647,0.5235987755982988,0.025,0.014433756729740644,2.9694738470158146e-08,-13.815509557963773
0.3641345834583458,0.4063593233205631,0.5235987755982988,0.025,0.014433756729740644,3.002369229354779e-08,-13.815509557963773
0.3661347734773477,0.4108358451457488,0.5235987755982988,0.025,0.014433756729740644,3.0354458360426755e-08,-13.815509557963773
0.3681349634963496,0.41533688913988376,0.5235987755982988,0.025,0.014433756729740644,3.0687036674380204e-08,-13.815509557963773
0.37013515351535153,0.41986245530296784,0.5235987755982988,0.025,0.014433756729740644,3.102142723899698e-08,-13.815509557963773
0.3721353435343534,0.42441254363500097,0.5235987755982988,0.025,0.014433756729740644,3.135763005786983e-08,-13.815509557963773
0.3741355335533553,0.4289871541359834,0.5235987755982988,0.025,0.014433756729740644,3.1695645134595505e-08,-13.815509557963773
0.3761357235723572,0.43358628680591477,0.5235987755982988,0.025,0.014433756729740644,3.203547247277478e-08,-13.815509557963773
0.3781359135913591,0.43820994164479543,0.5235987755982988,0.025,0.014433756729740644,3.237711207601268e-08,-13.815509557963773
0.380136103610361,0.4428581186526252,0.5235987755982988,0.025,0.014433756729740644,3.2720563947918345e-08,-13.815509557963773
0.3821362936293629,0.4475308178294041,0.5235987755982988,0.025,0.014433756729740644,3.3065828092105255e-08,-13.815509557963773
0.38413648364836483,0.45222803917513227,0.5235987755982988,0.025,0.014433756729740644,3.3412904512191465e-08,-13.815509557963773
0.3861366736673667,0.45694978268980946,0.5235987755982988,0.025,0.014433756729740644,3.3761793211799495e-08,-13.815509557963773
0.3881368636863686,0.4616960483734358,0.5235987755982988,0.025,0.014433756729740644,3.4112494194556414e-08,-13.815509557963773
0.3901370537053705,0.46646683622601126,0.5235987755982988,0.025,0.014433756729740644,3.4465007464094093e-08,-13.815509557963773
0.3921372437243724,0.471262146247536,0.5235987755982988,0.025,0.014433756729740644,3.481933302404925e-08,-13.815509557963773
0.3941374337433743,0.4760819784380097,0.5235987755982988,0.025,0.014433756729740644,3.5175470878063443e-08,-13.815509557963773
0.3961376237623762,0.48092633279743274,0.5235987755982988,0.025,0.014433756729740644,3.553342102978332e-08,-13.815509557963773
0.3981378137813781,0.4857952093258047,0.5235987755982988,0.025,0.014433756729740644,3.589318348286054e-08,-13.815509557963773
0.40013800380038,0.4906886080231261,0.5235987755982988,0.025,0.014433756729740644,3.6254758240952046e-08,-13.815509557963773
0.40213819381938193,0.4956065288893965,0.5235987755982988,0.025,0.014433756729740644,3.661814530772004e-08,-13.815509557963773
0.4041383838383838,0.500548971924616,0.5235987755982988,0.025,0.014433756729740644,3.6983344686832175e-08,-13.815509557963773
0.4061385738573857,0.5055159371287847,0.5235987755982988,0.025,0.014433756729740644,3.7350356381961594e-08,-13.815509557963773
0.4081387638763876,0.5105074245019025,0.5235987755982988,0.025,0.014433756729740644,3.7719180396787025e-08,-13.815509557963773
0.4101389538953895,0.5155234340439695,0.5235987755982988,0.025,0.014433756729740644,3.808981673499295e-08,-13.815509557963773
0.4121391439143914,0.5205639657549855,0.5235987755982988,0.025,0.014433756729740644,3.846226540026958e-08,-13.815509557963773
0.4141393339333933,0.5256290196349508,0.5235987755982988,0.025,0.014433756729740644,3.8836526396313164e-08,-13.815509557963773
0.41613952395239523,0.5307185956838654,0.5235987755982988,0.025,0.014433756729740644,3.921259972682585e-08,-13.815509557963773
0.4181397139713971,0.5358326939017287,0.5235987755982988,0.025,0.014433756729740644,3.9590485395515806e-08,-13.815509557963773
0.420139903990399,0.5409713142885415,0.5235987755982988,0.025,0.014433756729740644,3.997018340609777e-08,-13.815509557963773
0.4221400940094009,0.5461344568443033,0.5235987755982988,0.025,0.014433756729740644,4.035169376229245e-08,-13.815509557963773
0.4241402840284028,0.5513221215690144,0.5235987755982988,0.025,0.014433756729740644,4.073501646782715e-08,-13.815509557963773
0.4261404740474047,0.5565343084626744,0.5235987755982988,0.025,0.014433756729740644,4.112015152643556e-08,-13.815509557963773
0.4281406640664066,0.5617710175252837,0.5235987755982988,0.025,0.014433756729740644,4.150709894185822e-08,-13.815509557963773
0.43014085408540853,0.5670322487568422,0.5235987755982988,0.025,0.014433756729740644,4.189585871784227e-08,-13.815509557963773
0.4321410441044104,0.5723180021573497,0.5235987755982988,0.025,0.014433756729740644,4.2286430858141695e-08,-13.815509557963773
0.4341412341234123,0.5776282777268066,0.5235987755982988,0.025,0.014433756729740644,4.2678815366517534e-08,-13.815509557963773
0.4361414241424142,0.5829630754652123,0.5235987755982988,0.025,0.014433756729740644,4.30730122467377e-08,-13.815509557963773
0.4381416141614161,0.5883223953725675,0.5235987755982988,0.025,0.014433756729740644,4.346902150257753e-08,-13.815509557963773
0.440141804180418,0.5937062374488715,0.5235987755982988,0.025,0.014433756729740644,4.386684313781933e-08,-13.815509557963773
0.4421419941994199,0.5991146016941249,0.5235987755982988,0.025,0.014433756729740644,4.426647715625314e-08,-13.815509557963773
0.44414218421842183,0.6045474881083275,0.5235987755982988,0.025,0.014433756729740644,4.4667923561676195e-08,-13.815509557963773
0.4461423742374237,0.610004896691479,0.5235987755982988,0.025,0.014433756729740644,4.507118235789344e-08,-13.815509557963773
0.4481425642564256,0.6154868274435797,0.5235987755982988,0.025,0.014433756729740644,4.547625354871766e-08,-13.815509557963773
0.4501427542754275,0.6209932803646295,0.5235987755982988,0.025,0.014433756729740644,4.5883137137969235e-08,-13.815509557963773
0.4521429442944294,0.6265242554546286,0.5235987755982988,0.025,0.014433756729740644,4.6291833129476713e-08,-13.815509557963773
0.4541431343134313,0.6320797527135767,0.5235987755982988,0.025,0.014433756729740644,4.670234152707652e-08,-13.815509557963773
0.4561433243324332,0.6376597721414742,0.5235987755982988,0.025,0.014433756729740644,4.7114662334613285e-08,-13.815509557963773
0.45814351435143513,0.6432643137383207,0.5235987755982988,0.025,0.014433756729740644,4.752879555593991e-08,-13.815509557963773
