kappa,omega,psi,delta_x,delta_y,R,logit_R
19.09197427247575,1117.0897165006775,0.5235987755982988,0.025,0.014433756729740644,1.7285045008862934e-05,-10.965651595473563
19.092640958031932,1117.1677346848103,0.5235987755982988,0.025,0.014433756729740644,1.7279176484956188e-05,-10.965991173518821
19.09330764358812,1117.2457555932656,0.5235987755982988,0.025,0.014433756729740644,1.727331061047796e-05,-10.966330713527064
19.093974329144306,1117.3237792260431,0.5235987755982988,0.025,0.014433756729740644,1.7267447383899274e-05,-10.966670215508916
19.09464101470049,1117.401805583142,0.5235987755982988,0.025,0.014433756729740644,1.7261586803692148e-05,-10.967009679475003
19.095307700256676,1117.479834664564,0.5235987755982988,0.025,0.014433756729740644,1.7255728868329644e-05,-10.967349105435948
19.09597438581286,1117.5578664703073,0.5235987755982988,0.025,0.014433756729740644,1.7249873576286013e-05,-10.96768849340236
19.096641071369046,1117.6359010003735,0.5235987755982988,0.025,0.014433756729740644,1.7244020926036457e-05,-10.968027843384858
19.09730775692523,1117.7139382547612,0.5235987755982988,0.025,0.014433756729740644,1.723817091605744e-05,-10.96836715539404
19.097974442481416,1117.7919782334716,0.5235987755982988,0.025,0.014433756729740644,1.7232323544826304e-05,-10.968706429440513
19.0986411280376,1117.8700209365038,0.5235987755982988,0.025,0.014433756729740644,1.7226478810821637e-05,-10.969045665534873
19.099307813593786,1117.9480663638583,0.5235987755982988,0.025,0.014433756729740644,1.7220636712523e-05,-10.969384863687713
19.099974499149972,1118.026114515535,0.5235987755982988,0.025,0.014433756729740644,1.7214797248411075e-05,-10.969724023909622
19.100641184706156,1118.1041653915336,0.5235987755982988,0.025,0.014433756729740644,1.7208960416967684e-05,-10.970063146211182
19.101307870262342,1118.1822189918548,0.5235987755982988,0.025,0.014433756729740644,1.720312621667552e-05,-10.970402230602977
19.101974555818526,1118.2602753164974,0.5235987755982988,0.025,0.014433756729740644,1.7197294646018635e-05,-10.970741277095577
19.102641241374712,1118.338334365463,0.5235987755982988,0.025,0.014433756729740644,1.7191465703481927e-05,-10.971080285699554
19.103307926930896,1118.41639613875,0.5235987755982988,0.025,0.014433756729740644,1.71856393875515e-05,-10.971419256425474
19.103974612487082,1118.4944606363597,0.5235987755982988,0.025,0.014433756729740644,1.7179815696714437e-05,-10.971758189283902
19.10464129804327,1118.5725278582916,0.5235987755982988,0.025,0.014433756729740644,1.717399462945896e-05,-10.97209708428539
19.105307983599452,1118.6505978045452,0.5235987755982988,0.025,0.014433756729740644,1.7168176184274356e-05,-10.972435941440494
19.10597466915564,1118.7286704751214,0.5235987755982988,0.025,0.014433756729740644,1.7162360359650936e-05,-10.972774760759762
19.106641354711822,1118.806745870019,0.5235987755982988,0.025,0.014433756729740644,1.715654715408017e-05,-10.973113542253735
19.10730804026801,1118.8848239892395,0.5235987755982988,0.025,0.014433756729740644,1.7150736566054453e-05,-10.973452285932957
19.107974725824192,1118.9629048327818,0.5235987755982988,0.025,0.014433756729740644,1.7144928594067404e-05,-10.973790991807958
19.10864141138038,1119.0409884006463,0.5235987755982988,0.025,0.014433756729740644,1.713912323661359e-05,-10.974129659889273
19.109308096936562,1119.1190746928328,0.5235987755982988,0.025,0.014433756729740644,1.7133320492188737e-05,-10.974468290187424
19.10997478249275,1119.1971637093418,0.5235987755982988,0.025,0.014433756729740644,1.7127520359289533e-05,-10.974806882712935
19.110641468048936,1119.275255450173,0.5235987755982988,0.025,0.014433756729740644,1.712172283641379e-05,-10.975145437476325
19.11130815360512,1119.353349915326,0.5235987755982988,0.025,0.014433756729740644,1.7115927922060477e-05,-10.9754839544881
19.111974839161306,1119.4314471048012,0.5235987755982988,0.025,0.014433756729740644,1.7110135614729394e-05,-10.975822433758776
19.11264152471749,1119.5095470185984,0.5235987755982988,0.025,0.014433756729740644,1.710434591292164e-05,-10.97616087529885
19.113308210273676,1119.5876496567182,0.5235987755982988,0.025,0.014433756729740644,1.709855881513915e-05,-10.97649927911883
19.11397489582986,1119.6657550191596,0.5235987755982988,0.025,0.014433756729740644,1.709277431988518e-05,-10.976837645229201
19.114641581386046,1119.7438631059235,0.5235987755982988,0.025,0.014433756729740644,1.7086992425663793e-05,-10.977175973640461
19.115308266942233,1119.8219739170097,0.5235987755982988,0.025,0.014433756729740644,1.7081213130980276e-05,-10.977514264363093
19.115974952498416,1119.900087452418,0.5235987755982988,0.025,0.014433756729740644,1.7075436434340902e-05,-10.977852517407577
19.116641638054602,1119.9782037121481,0.5235987755982988,0.025,0.014433756729740644,1.7069662334253004e-05,-10.978190732784393
19.117308323610786,1120.0563226962004,0.5235987755982988,0.025,0.014433756729740644,1.706389082922497e-05,-10.978528910504014
19.117975009166972,1120.134444404575,0.5235987755982988,0.025,0.014433756729740644,1.7058121917766286e-05,-10.978867050576907
19.118641694723156,1120.2125688372716,0.5235987755982988,0.025,0.014433756729740644,1.7052355598387442e-05,-10.979205153013538
19.119308380279342,1120.2906959942907,0.5235987755982988,0.025,0.014433756729740644,1.7046591869599947e-05,-10.979543217824366
19.119975065835526,1120.3688258756317,0.5235987755982988,0.025,0.014433756729740644,1.7040830729916476e-05,-10.979881245019845
19.120641751391712,1120.4469584812948,0.5235987755982988,0.025,0.014433756729740644,1.7035072177850646e-05,-10.980219234610425
19.1213084369479,1120.5250938112804,0.5235987755982988,0.025,0.014433756729740644,1.7029316211917164e-05,-10.980557186606557
19.121975122504082,1120.6032318655878,0.5235987755982988,0.025,0.014433756729740644,1.7023562830631855e-05,-10.980895101018676
19.12264180806027,1120.6813726442174,0.5235987755982988,0.025,0.014433756729740644,1.701781203251141e-05,-10.981232977857228
19.123308493616452,1120.759516147169,0.5235987755982988,0.025,0.014433756729740644,1.7012063816073773e-05,-10.98157081713264
19.12397517917264,1120.837662374443,0.5235987755982988,0.025,0.014433756729740644,1.700631817983778e-05,-10.981908618855345
19.124641864728822,1120.915811326039,0.5235987755982988,0.025,0.014433756729740644,1.7000575122323426e-05,-10.982246383035763
19.12530855028501,1120.9939630019571,0.5235987755982988,0.025,0.014433756729740644,1.699483464205165e-05,-10.982584109684318
19.125975235841192,1121.0721174021974,0.5235987755982988,0.025,0.014433756729740644,1.6989096737544532e-05,-10.982921798811422
19.12664192139738,1121.15027452676,0.5235987755982988,0.025,0.014433756729740644,1.698336140732509e-05,-10.983259450427491
19.127308606953566,1121.228434375645,0.5235987755982988,0.025,0.014433756729740644,1.6977628649917455e-05,-10.983597064542929
19.12797529250975,1121.3065969488514,0.5235987755982988,0.025,0.014433756729740644,1.6971898463846843e-05,-10.983934641168137
19.128641978065936,1121.3847622463807,0.5235987755982988,0.025,0.014433756729740644,1.696617084763934e-05,-10.984272180313518
19.12930866362212,1121.4629302682313,0.5235987755982988,0.025,0.014433756729740644,1.6960445799822293e-05,-10.984609681989461
19.129975349178306,1121.541101014405,0.5235987755982988,0.025,0.014433756729740644,1.6954723318923868e-05,-10.98494714620636
19.13064203473449,1121.6192744849002,0.5235987755982988,0.025,0.014433756729740644,1.694900340347345e-05,-10.985284572974596
19.131308720290676,1121.6974506797178,0.5235987755982988,0.025,0.014433756729740644,1.694328605200133e-05,-10.985621962304554
19.131975405846863,1121.7756295988577,0.5235987755982988,0.025,0.014433756729740644,1.6937571263038956e-05,-10.985959314206607
19.132642091403046,1121.8538112423191,0.5235987755982988,0.025,0.014433756729740644,1.6931859035118702e-05,-10.986296628691125
19.133308776959232,1121.9319956101033,0.5235987755982988,0.025,0.014433756729740644,1.6926149366774012e-05,-10.986633905768482
19.133975462515416,1122.0101827022092,0.5235987755982988,0.025,0.014433756729740644,1.6920442256539378e-05,-10.986971145449038
19.134642148071602,1122.0883725186377,0.5235987755982988,0.025,0.014433756729740644,1.6914737702950333e-05,-10.98730834774315
19.135308833627786,1122.166565059388,0.5235987755982988,0.025,0.014433756729740644,1.6909035704543394e-05,-10.987645512661176
19.135975519183972,1122.2447603244607,0.5235987755982988,0.025,0.014433756729740644,1.690333625985613e-05,-10.987982640213467
19.136642204740156,1122.322958313855,0.5235987755982988,0.025,0.014433756729740644,1.6897639367427228e-05,-10.988319730410362
19.137308890296342,1122.4011590275722,0.5235987755982988,0.025,0.014433756729740644,1.6891945025796195e-05,-10.988656783262213
19.13797557585253,1122.4793624656113,0.5235987755982988,0.025,0.014433756729740644,1.688625323350376e-05,-10.988993798779351
19.138642261408712,1122.5575686279724,0.5235987755982988,0.025,0.014433756729740644,1.688056398909167e-05,-10.989330776972107
19.1393089469649,1122.6357775146557,0.5235987755982988,0.025,0.014433756729740644,1.6874877291102537e-05,-10.989667717850814
19.139975632521082,1122.713989125661,0.5235987755982988,0.025,0.014433756729740644,1.686919313808017e-05,-10.990004621425793
19.14064231807727,1122.7922034609887,0.5235987755982988,0.025,0.014433756729740644,1.6863511528569297e-05,-10.990341487707367
